Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
35.0,3,21.0,3,4.0,3.0,3.0,1,5,1,1.0,21257.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
55.0,3,32.0,2,4.0,3.0,2.0,0,3,1,1.0,32126.0,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
42.0,1,8.0,2,3.0,3.0,3.0,1,3,1,0.0,25124.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
49.0,1,13.0,4,5.0,3.0,4.0,0,2,0,1.0,22918.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
29.0,1,6.0,2,3.0,3.0,1.0,0,2,0,0.0,17058.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
21.0,1,10.0,3,5.0,3.0,3.0,0,3,0,2.0,21711.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
26.0,1,9.0,4,2.0,3.0,3.0,0,1,0,2.0,23884.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
23.0,1,23.0,4,2.0,3.0,3.0,1,3,0,3.0,21613.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
30.0,3,9.0,3,4.0,3.0,3.0,0,1,0,2.0,23232.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
27.0,3,8.0,2,5.0,3.0,4.0,0,4,1,1.0,20071.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
37.0,1,13.0,3,4.0,3.0,2.0,0,5,1,2.0,21888.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
20.0,1,10.0,4,4.0,4.0,3.0,0,3,1,1.0,20161.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
29.0,1,6.0,2,3.0,5.0,1.0,0,3,1,0.0,20373.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
31.0,3,11.0,2,3.0,3.0,2.0,0,5,0,1.0,23346.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
56.0,1,15.0,3,3.0,3.0,3.0,0,1,1,0.0,17942.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
24.0,1,15.0,2,4.0,4.0,2.0,0,5,1,0.0,17694.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
25.0,1,6.0,2,3.0,4.0,2.0,0,3,1,0.0,17096.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
35.0,1,15.0,3,4.0,5.0,5.0,0,5,1,2.0,23799.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
35.0,3,10.0,4,5.0,3.0,5.0,1,3,0,1.0,26781.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
30.0,1,7.0,3,4.0,5.0,2.0,0,3,1,1.0,24051.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,3,22.0,4,4.0,5.0,3.0,0,1,1,3.0,24803.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
51.0,1,9.0,3,3.0,4.0,4.0,0,5,1,1.0,28734.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
48.0,1,28.0,2,3.0,3.0,4.0,0,5,0,0.0,32126.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
46.0,1,14.0,3,4.0,5.0,4.0,0,3,0,1.0,28402.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
27.0,1,7.0,3,5.0,5.0,3.0,0,3,0,2.0,22633.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
41.0,2,16.0,3,4.0,3.0,4.0,0,2,1,0.0,32126.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
38.0,3,8.0,2,4.0,3.0,4.0,0,5,1,1.0,20249.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
31.0,3,33.0,3,5.0,5.0,7.0,0,2,0,2.0,25374.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
43.0,1,27.0,3,3.0,3.0,1.0,0,4,1,2.0,17258.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
31.0,3,36.0,3,4.0,4.0,5.0,0,4,0,2.0,27928.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
55.0,3,9.0,3,5.0,3.0,7.0,0,5,1,1.0,29364.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
44.0,1,7.0,3,4.0,3.0,6.0,0,2,1,2.0,24240.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
43.0,1,33.0,2,3.0,5.0,1.0,0,4,1,0.0,25820.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
41.0,3,35.0,3,6.0,5.0,5.0,0,5,0,2.0,29610.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
27.0,1,9.0,2,3.0,3.0,2.0,0,1,0,0.0,16706.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
53.0,1,26.0,3,4.0,3.0,2.0,0,3,1,1.0,22936.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
49.0,1,24.0,2,4.0,3.0,2.0,1,3,1,0.0,32126.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
49.0,1,10.0,2,4.0,3.0,3.0,0,3,0,0.0,32126.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
20.0,1,10.0,2,3.0,5.0,2.0,0,3,1,1.0,17973.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
46.0,1,6.0,2,3.0,3.0,1.0,0,5,1,1.0,32126.0,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
30.0,3,16.0,3,6.0,4.0,3.0,0,1,1,2.0,21438.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33.0,1,23.0,4,6.0,5.0,3.0,1,4,0,1.0,22597.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
40.0,1,6.0,2,3.0,3.0,5.0,0,3,0,1.0,21513.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
31.0,1,9.0,3,5.0,3.0,2.0,0,4,0,1.0,21398.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
34.0,3,12.0,4,4.0,3.0,7.0,0,1,1,3.0,28676.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
41.0,3,9.0,3,4.0,4.0,2.0,0,2,0,2.0,24393.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
46.0,3,16.0,3,4.0,3.0,3.0,1,2,1,1.0,24071.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
31.0,3,33.0,3,5.0,5.0,7.0,0,1,1,2.0,25374.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
24.0,1,23.0,3,3.0,4.0,2.0,0,2,0,1.0,17210.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
31.0,3,11.0,4,5.0,4.0,3.0,1,3,1,1.0,23887.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
35.0,1,14.0,3,4.0,3.0,3.0,0,1,0,2.0,21650.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
41.0,1,21.0,3,5.0,3.0,3.0,0,3,1,2.0,32126.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True
35.0,1,10.0,3,4.0,3.0,2.0,0,2,1,1.0,26434.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
35.0,1,7.0,3,4.0,3.0,2.0,0,4,1,1.0,24162.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
27.0,1,10.0,4,4.0,5.0,2.0,0,3,0,3.0,21780.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
38.0,3,28.0,3,4.0,3.0,7.0,0,2,1,2.0,21651.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
22.0,1,17.0,2,3.0,4.0,2.0,0,1,1,1.0,17244.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
44.0,1,29.0,3,3.0,5.0,1.0,0,3,0,2.0,32126.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
47.0,3,17.0,4,4.0,4.0,7.0,0,1,0,3.0,25992.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
31.0,3,29.0,4,4.0,5.0,2.0,0,2,1,1.0,27090.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
37.0,1,6.0,3,3.0,3.0,3.0,1,3,0,0.0,28603.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
26.0,1,7.0,3,4.0,3.0,6.0,0,5,1,2.0,21907.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
31.0,3,12.0,3,5.0,3.0,5.0,1,3,0,2.0,21172.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
33.0,3,18.0,3,2.0,3.0,2.0,0,3,1,1.0,23385.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
36.0,1,24.0,3,3.0,3.0,2.0,0,3,0,1.0,17153.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33.0,1,6.0,2,4.0,3.0,2.0,0,3,0,0.0,17008.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
44.0,1,13.0,4,5.0,3.0,3.0,1,4,1,2.0,22759.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
41.0,3,6.0,2,2.0,5.0,2.0,0,3,1,1.0,23392.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
34.0,1,11.0,3,5.0,4.0,7.0,0,4,0,1.0,21300.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
59.0,1,30.0,4,4.0,3.0,3.0,0,3,1,1.0,28990.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
31.0,3,36.0,4,4.0,5.0,2.0,0,2,1,2.0,22793.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
33.0,3,13.0,3,4.0,3.0,3.0,0,5,1,2.0,23688.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
43.0,3,31.0,3,4.0,3.0,6.0,0,4,1,1.0,25798.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
29.0,1,20.0,2,3.0,3.0,1.0,1,5,1,0.0,22553.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
32.0,1,21.0,2,3.0,3.0,6.0,0,3,0,1.0,21667.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
34.0,1,8.0,2,4.0,5.0,7.0,0,4,0,1.0,20957.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
31.0,3,32.0,3,4.0,3.0,2.0,1,3,1,1.0,23414.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
28.0,3,15.0,3,4.0,3.0,3.0,0,1,1,1.0,27404.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
30.0,1,26.0,2,3.0,5.0,1.0,0,4,0,1.0,24957.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,1,15.0,3,4.0,4.0,1.0,0,1,0,1.0,21540.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
26.0,1,7.0,4,4.0,3.0,2.0,0,3,1,2.0,23576.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
28.0,1,17.0,3,4.0,5.0,3.0,0,3,1,1.0,27471.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
53.0,1,13.0,2,1.0,3.0,4.0,0,1,0,1.0,29814.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
34.0,1,11.0,2,4.0,5.0,3.0,0,2,0,0.0,26631.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
34.0,2,10.0,3,4.0,4.0,5.0,1,5,0,2.0,20955.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
23.0,1,15.0,4,6.0,5.0,3.0,0,1,0,2.0,21129.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
45.0,2,30.0,2,3.0,4.0,2.0,0,4,0,1.0,17177.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
50.0,1,15.0,4,5.0,4.0,3.0,0,1,0,1.0,23808.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
27.0,1,10.0,3,4.0,3.0,3.0,0,3,1,2.0,20739.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
44.0,1,14.0,3,1.0,3.0,3.0,1,3,1,2.0,17818.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
43.0,3,15.0,3,4.0,4.0,2.0,0,3,1,1.0,25503.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
50.0,1,7.0,3,4.0,5.0,4.0,0,4,0,1.0,22258.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
23.0,1,18.0,3,3.0,3.0,2.0,0,5,1,0.0,17647.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
27.0,1,6.0,3,3.0,5.0,2.0,0,4,0,2.0,22412.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
37.0,1,14.0,4,4.0,3.0,4.0,0,3,0,3.0,23356.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
28.0,1,27.0,2,3.0,3.0,2.0,0,1,0,0.0,17713.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
33.0,1,9.0,4,4.0,3.0,2.0,0,5,1,2.0,21746.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
22.0,1,8.0,3,3.0,3.0,1.0,0,5,1,0.0,17523.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
42.0,3,6.0,2,3.0,3.0,2.0,0,3,1,0.0,19907.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
29.0,1,17.0,3,4.0,3.0,5.0,0,4,0,2.0,22338.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
55.0,1,27.0,3,4.0,3.0,5.0,0,4,0,2.0,23547.0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
41.0,3,17.0,4,5.0,4.0,4.0,0,4,1,2.0,28383.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
54.0,3,9.0,4,5.0,3.0,4.0,0,3,0,1.0,32126.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
32.0,1,18.0,4,4.0,5.0,3.0,1,1,1,2.0,25511.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
41.0,1,11.0,3,4.0,5.0,7.0,0,3,0,1.0,17107.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
37.0,2,20.0,3,5.0,5.0,6.0,1,5,1,2.0,23317.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
31.0,1,27.0,3,4.0,5.0,2.0,0,4,0,2.0,28635.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
26.0,1,9.0,3,4.0,3.0,7.0,1,5,0,1.0,22655.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
32.0,3,13.0,3,4.0,3.0,2.0,0,3,1,0.0,20484.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
55.0,1,24.0,3,4.0,3.0,2.0,0,5,0,1.0,29417.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
28.0,1,30.0,3,4.0,5.0,2.0,0,1,1,1.0,23722.0,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False
36.0,2,14.0,3,4.0,5.0,1.0,0,2,1,2.0,17342.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
28.0,3,6.0,3,4.0,3.0,2.0,0,3,0,2.0,23020.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
52.0,1,14.0,2,3.0,5.0,1.0,0,1,1,1.0,17950.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
41.0,1,16.0,3,4.0,4.0,2.0,1,4,0,1.0,22295.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
45.0,1,11.0,3,4.0,4.0,2.0,0,1,1,2.0,24611.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
45.0,3,35.0,3,2.0,3.0,5.0,1,2,1,2.0,31998.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
33.0,1,11.0,3,3.0,4.0,7.0,0,3,1,1.0,26878.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
31.0,3,26.0,3,1.0,3.0,1.0,0,5,1,0.0,17791.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
41.0,1,15.0,4,4.0,5.0,4.0,1,1,0,1.0,25194.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
58.0,3,36.0,3,5.0,3.0,5.0,0,3,0,1.0,32126.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
31.0,3,12.0,3,5.0,3.0,5.0,1,3,1,1.0,21172.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
18.0,3,9.0,3,3.0,3.0,2.0,1,5,0,1.0,16569.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
49.0,1,13.0,2,4.0,3.0,1.0,0,2,1,1.0,25965.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
42.0,1,26.0,3,4.0,5.0,4.0,0,1,0,1.0,21750.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
59.0,1,7.0,3,6.0,3.0,4.0,1,2,1,2.0,24338.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
40.0,1,17.0,4,4.0,5.0,4.0,0,5,1,3.0,24055.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
31.0,1,11.0,3,4.0,3.0,7.0,1,4,1,2.0,20963.0,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
36.0,3,7.0,4,4.0,3.0,3.0,0,5,1,1.0,27467.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
54.0,3,9.0,3,4.0,3.0,7.0,0,3,1,1.0,32126.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
32.0,1,14.0,3,4.0,3.0,5.0,0,3,0,2.0,24593.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
34.0,3,25.0,3,2.0,3.0,1.0,1,2,1,2.0,20304.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
20.0,1,6.0,2,4.0,4.0,2.0,0,4,0,1.0,17836.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
52.0,2,12.0,3,4.0,4.0,3.0,1,3,1,2.0,32126.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
33.0,1,20.0,3,3.0,4.0,2.0,0,5,0,0.0,17756.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
36.0,3,19.0,3,4.0,5.0,6.0,1,1,1,0.0,21134.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
44.0,1,29.0,3,3.0,4.0,5.0,0,3,1,0.0,17042.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False
56.0,3,9.0,3,5.0,3.0,2.0,0,5,0,1.0,32126.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
44.0,1,17.0,3,4.0,3.0,2.0,0,5,0,2.0,21133.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
50.0,1,35.0,4,5.0,5.0,5.0,0,3,0,2.0,22962.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
37.0,1,16.0,3,3.0,3.0,7.0,0,3,1,2.0,25048.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
42.0,3,16.0,3,6.0,3.0,2.0,0,5,1,2.0,24829.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
41.0,3,10.0,2,3.0,3.0,1.0,1,1,0,1.0,25447.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50.0,3,18.0,3,4.0,3.0,3.0,0,4,0,2.0,26332.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
43.0,1,27.0,3,3.0,3.0,1.0,0,4,0,2.0,17258.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
42.0,1,6.0,3,3.0,5.0,4.0,0,3,0,2.0,17576.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
33.0,1,10.0,2,4.0,4.0,7.0,0,4,0,0.0,17622.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
38.0,1,16.0,2,5.0,3.0,4.0,0,1,1,1.0,28206.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
38.0,3,6.0,2,4.0,5.0,5.0,0,3,0,1.0,17858.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
51.0,3,7.0,4,4.0,3.0,2.0,0,1,0,2.0,25025.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
